ResourceID,Identifier Content,Identifier Type,Object Bibliography,Object Chronology,Object Compiler,Object Conservation State,Object Coordinates,Object Description,Object Dimensions Depth (cm),Object Dimensions Diameter (cm),Object Dimensions Height (cm),Object Dimensions Length (cm),Object Era,Object Excavation code,Object Geographical Context of Discovery,Object Geographical Context of Discovery Position,Object Material Autoptic Description,Object Material Origin,Object Material Type,Object Name,Object Photos,Object Reused?,Object Reused Function in the Original Context,Object Reused Original Context,Object Reused Position in the Original Context,Object Type
0a535d47-526d-3975-41d3-05cd36c4aaf9,Marmora,internal identifier,"Scardozzi 2012a; Limoncelli, Scardozzi 2012, 186-187, 190; Nuovo Atlante 2015, 117;  Ismaelli, Scardozzi 2016c.",seconda metà del I sec. d.C.,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""253153fc-3fba-4c75-ac7d-6f8c5b4648c8"", ""inverseOntologyProperty"": """"}]",Integro. Le superfici sono deteriorate solo in alcuni punti. Una lesione interessa il manufatto all'altezza dell'ultima lettera dell'iscrizione. Il blocco presenta patine scure.,GEOMETRYCOLLECTION (POINT (29.1307681148998 37.9250466859776)),"Sedile dell'ima cavea del Teatro Nord reimpiegato nelle Mura Bizantine. Le facce originariamente a vista sono ben rifinite a gradina, le altre sono lavorate a subbia. La faccia anteriore si articola, dal basso, in un toro, un'alta fascia concava, un grosso listello verticale, che reca l'iscrizione [phylès] Rhomaìdos.",70,,38,127,Flavia,,"[{""resourceId"": ""c02fd13a-d65f-7129-ea8c-06e48a5fcbd9"", ""ontologyProperty"": """", ""resourceXresourceId"": ""abb1365d-4716-4204-8d5a-428bffe9bf2d"", ""inverseOntologyProperty"": """"}]",muro,Marmo bianco a grana media.,Marmar Tepe,marmo bianco venato,H13_056,"/files/uploadedfiles/ogg-H13_056_logo(1).jpg,/files/uploadedfiles/ogg-H13_056_logo(2).jpg",True,,"[{""resourceId"": ""59e644af-82f1-3a5e-4963-d022b49d1aa0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a5814408-d07f-4235-90e3-55d697de3d5e"", ""inverseOntologyProperty"": """"}]",scalinata,blocco
0ab174f7-e774-ee90-f41e-6b3fbea9ee23,Marmora,internal identifier,"Ismaelli, Scardozzi, Sobrà 2016.",non id.,"[{""resourceId"": ""bdc24d5c-670c-86f6-f9a7-c8d7d3891333"", ""ontologyProperty"": """", ""resourceXresourceId"": ""af8cd414-7dc5-40a1-aa9a-ccaa39b848e7"", ""inverseOntologyProperty"": """"}]","L'elemento si presenta essenzialmente completo con piccole mancanze e lacune, concentrate nelle estremità.",GEOMETRYCOLLECTION (POINT (29.1289012412013 37.9267584527767)),"L'elemento è uno dei blocchi architrave-fregio del secondo ordine della scaenae frons, costituendo il più grande dei due elementi centrali dell'esedra curvilinea centrale. L'apparato decorativo presenta un architrave a tre fasce aggettanti separate da un astragalo a perline e fusarole (fasce inferiori) e da un motivo a corda (fasce superiori). L'architrave è coronato da un altro astragalo a perline e fusarole, un kyma ionico a ovoli e freccette, un cavetto con decorazione ad anthemion e concluso superiormente da un listello. Il fregio convesso è decorato da un motivo a girali, che si origina nel cespo d'acanto posto all'estremità destra dell'esedra; il fregio è coronato da un kyma ionico a ovoli e lingue e da un listello superiore terminale. Il centro dell'esedra non è segnalato dalla decorazione poiché né il motivo a corda presenta il punto di inversione dell'avvolgimento, né i girali si interrompono con il consueto motivo a semipalmette affrontate. Sulla fascia superiore dell'architrave è presente una parte dell'iscrizione di dedica dei restauri di IV secolo alla frontescena.
La faccia interna, ammorsata nella muratura, non presenta alcun elemento decorativo.",101,,71,91,Romano-imperiale,,"[{""resourceId"": ""163972a3-d5eb-c999-1b8b-eaab520a10a7"", ""ontologyProperty"": """", ""resourceXresourceId"": ""cb7a1372-e914-4f5f-8c61-a0a0da6b2b70"", ""inverseOntologyProperty"": """"}]",secondo ordine,Marmo bianco a grana media.,"Marmar Tepe,Thiounta",marmo bianco,K63,"/files/uploadedfiles/ogg-K63_2.jpg,/files/uploadedfiles/ogg-K63.jpg",False,,,,fregio-architrave
0acf7481-1e6b-4837-cb45-d6b8b598040f,Marmora,internal identifier,Scardozzi 2016a.,non id.,"[{""resourceId"": ""5cd531c6-e8cd-b191-bc5f-33fbeb4c4aef"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3817d20e-7996-4e50-88c1-e8f14bd91f56"", ""inverseOntologyProperty"": """"}]",Le superfici del manufatto sono ricoperte da patine e incrostazioni.,GEOMETRYCOLLECTION (POINT (29.1198406469026 37.9345944989381)),"Coperchio di sarcofago a doppio spiovente, liscio, situato presso la tomba 25; il manufatto è rovesciato e presenta evidenti bugne di sollevamento, lisce.",147,,30,265,Romano-imperiale,,"[{""resourceId"": ""561df293-f685-e443-4095-41b6af76e6ce"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2a156821-d628-42e3-87a8-de161b951275"", ""inverseOntologyProperty"": """"}]",,Marmo bianco a grana media.,"Marmar Tepe,Thiounta",marmo bianco,H13_192,"/files/uploadedfiles/ogg-H13_192_logo(1).jpg,/files/uploadedfiles/ogg-H13_192_logo(2).jpg",False,sarcofago-cassa,,,coperchio di sarcofago
0bd7ba9c-416a-d70f-47aa-d307bb493d4e,Marmora,internal identifier,"Ismaelli, Scardozzi 2016b.",prima metà del III sec. d.C.,"[{""resourceId"": ""757083b1-b3a8-ece9-9b7b-90ab08b0463f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""886f3320-c233-40a4-9530-b7a4220a25cd"", ""inverseOntologyProperty"": """"}]","Integro, con alcune scheggiature lievi, salvo sulla faccia destra, le cui modanature risultano gravemente lacunose. Superfici ben conservate.",GEOMETRYCOLLECTION (POINT (29.1243127941411 37.930986493086)),"Cornice delle stoai laterali, lavorata su tre lati. Piano di posa a subbia fine e gradina. Dentelli alti 10 cm, larghi 10,5 cm, con viae di 6 cm, con superficie a gradina bordata da un listello liscio ribassato lungo i margini. Gli elementi angolari tra i dentelli sono scheggiati e si identificano con due pomi o forse due fiori. Segue una modanatura a kyma recta diritta molto espansa, quasi orizzontale, che sostituisce il canonico soffitto del geison, decorata da un anthemion a rilievo di palmette alternativamente diritte e rovesce. Le palmette diritte sono del tipo a fiamma, sia aperta che chiusa, mentre quelle rovesce sono aperte e caratterizzate da foglie acantine ricadenti al posto dei lobi. Questa fascia è seguita dalla fronte verticale del geison, alta 12 cm e lavorata a gradina, con listelli lisci lungo i bordi, da un astragalo a fusarole e perline, e dalla sima, anch'essa profilata a kyma recta, conclusa da un listello liscio (altezza complessiva della sima e del listello: 23 cm). La sima è decorata da una serie di palmette diritte, alternativamente aperte e chiuse. Retro grezzo trattato a subbia. Piano di attesa non visibile.",96,,52,189,Severiana,,"[{""resourceId"": ""0caa7f18-a439-7bb2-3cef-90f4771c1613"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2865c8b5-c58b-4ed2-8496-2bbcddf20f5d"", ""inverseOntologyProperty"": """"}]",primo ordine,Marmo bianco a grana media.,"Marmar Tepe,Thiounta",marmo bianco,H13_046,"/files/uploadedfiles/ogg-H13_046_logo(1).jpg,/files/uploadedfiles/ogg-H13_046_logo(2).jpg,/files/uploadedfiles/ogg-H13_046_logo(3).jpg",False,,,,cornice
0d3d9541-27ab-ad02-5f22-8390d8d72f4e,Marmora,internal identifier,"D'Andria, Ismaelli, Panarelli 2016.",fine II sec. d.C. - inizi III sec. d.C.,"[{""resourceId"": ""465560e1-61af-8c1b-ea0f-f0db44930b39"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4fb967df-7932-4914-b7e8-1fc7439c7232"", ""inverseOntologyProperty"": """"}]","Integro; superfici parzialmente consunte. Piano di posa completamente concrezionato.
Il blocco presenta prevalentemente incrostazioni e localizzate perdite di materiale sui bordi.",GEOMETRYCOLLECTION (POINT (29.1270559056824 37.9262929896588)),"Architrave della facciata ionica del Ploutonion, posto in corrispondenza dell'arco. La fronte si articola, dall'alto, in listello verticale (alto 2,5 cm), cavetto diritto (alto 3 cm), listello obliquo aggettante (alto 2,5 cm), listello verticale (alto 1,5 cm) seguito da un cavetto, due fasce lisce progressivamente meno aggettanti (alte 7 e 4,5 cm). Sulla fascia superiore, iscrizione: Kore ten psal[---]. Facce laterali lavorate a subbia, con fasce di anathyrosis lungo tutti i margini. La faccia interna trattata a gradina fine, verticale dal basso per 14,5 cm, è coronata da una banda obliqua e un listello verticale. Sul piano di attesa un foro passante di 2,5 x 2,5 cm, praticato in corrispondenza del cavetto di coronamento della fronte.",49,,21,189,Antonino-severiana,,"[{""resourceId"": ""eef3075c-b2aa-007d-9653-6433ed6deddc"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d8e0c737-25ef-4875-80c7-3dfb907b2b4d"", ""inverseOntologyProperty"": """"}]",primo ordine,Marmo bianco a grana media.,Marmar Tepe,marmo bianco,H13_105,"/files/uploadedfiles/ogg-H13_105_composta.jpg,/files/uploadedfiles/ogg-H13_105_logo(1).jpg,/files/uploadedfiles/ogg-H13_105_logo(2).jpg",False,,,,architrave
0d85397d-df78-29b4-3c58-af739fe428e1,Marmora,internal identifier,"Ismaelli, Scardozzi 2016c; Ismaelli, Scardozzi, Bozza 2017.",prima metà del III sec. d.C.,"[{""resourceId"": ""465560e1-61af-8c1b-ea0f-f0db44930b39"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b061e6e8-d35c-41fd-98b8-830bcab11f56"", ""inverseOntologyProperty"": """"}]",Attualmente immerso nel laghetto del Pamukkale Termal e parzialmente coperto da concrezioni calcaree.,GEOMETRYCOLLECTION (POINT (29.1255317650995 37.9262508905503)),"Fregio-architrave di cui è visibile la faccia posteriore con architrave a tre fasce e modanature lisce (tondino, quarto di cerchio, cavetto, listello); fregio grezzo lavorato a subbia.",,,70,263,Severiana,,"[{""resourceId"": ""723f82af-dc16-c9a6-fe62-4dc71b57f413"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3a63ffed-4afc-4784-ad56-577916d3f623"", ""inverseOntologyProperty"": """"}]",primo ordine,Marmo bianco a grana media.,"Marmar Tepe,Thiounta",marmo bianco,H14_421,/files/uploadedfiles/ogg-H14_421_logo(1).jpg,False,,,,fregio-architrave
0e7a0a09-bb27-4ddc-2705-aba3a93210b3,Marmora,internal identifier,Inedito.,prima metà del III sec. d.C.,"[{""resourceId"": ""465560e1-61af-8c1b-ea0f-f0db44930b39"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7477af1e-3f76-4476-8f1d-9d97931d362c"", ""inverseOntologyProperty"": """"}]","Priva della parte posteriore, della testa, delle braccia e della porzione inferiore delle gambe. Superfici fortemente concrezionate.",GEOMETRYCOLLECTION (POINT (29.1261433257309 37.9267110901986)),"Figura di giovane nudo stante, con gamba destra portante, sinistra avanzata e scaricata. Busto fortemente sbilanciato verso il lato sinistro. La figura doveva reggersi, con il braccio sinistro alzato, ad un sostegno, come una lancia. Della mano destra resta l'attacco sotto l'anca. Intorno al collo è l'himation formato da grosse pieghe distinte da solchi profondi. La muscolatura leggermente evidenziata sotto l'epidermide suggerisce la giovane età del soggetto; sono indicate la linea alba, lievemente depressa, il contorno degli addominali, i pettorali. Verosimilmente i genitali sono stati scalpellati in antico. Lungo la gamba destra resta l'attacco, largo 4 cm, per il fondo del rilievo, che è conservato tra le gambe e, in parte minima, all'esterno della gamba sinistra.",17,,79,25,Severiana,"HTHA9 US2072, rep. n. 4","[{""resourceId"": ""c28e4d1d-7b15-9558-d0ab-3d14e8addecd"", ""ontologyProperty"": """", ""resourceXresourceId"": ""edb6a655-05e1-4365-b682-b3a62ce57244"", ""inverseOntologyProperty"": """"}]",,Marmo bianco compatto a grana media.,"Marmar Tepe,Thiounta",marmo bianco,H14_438,"/files/uploadedfiles/ogg-H14_438_logo1.jpg,/files/uploadedfiles/ogg-H14_438_logo2.jpg",False,,,,statua
0f31a0c8-1da4-290c-3251-9f2f0e2c6878,Marmora,internal identifier,"Sacchi, Bonzano 2012, 334-335, fig. 6; Ismaelli 2016e.",seconda metà del I sec. d.C.,"[{""resourceId"": ""757083b1-b3a8-ece9-9b7b-90ab08b0463f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e7dfbea5-bd7f-45d3-8d7b-d9af042ce013"", ""inverseOntologyProperty"": """"}]",Integro; superfici ben conservate.,GEOMETRYCOLLECTION (POINT (29.1263451632902 37.9271363109046)),"Capitello ionico di colonna. Piano di attesa trattato a gradina fine, tranne alcune fasce lungo i margini, a gradina media. Un'area, pari a circa metà della superficie, appare appena ribassata. Due incavi per perno di maggiori dimensioni, di cui uno con sottile canaletta (?) (14 x 10 cm) ed uno che ingloba un alloggiamento per olivella (14,7 x 12,5 cm, di cui l'incavo per olivella 13 x 3 cm); un incavo di dimensioni minori, senza canaletta (10 x 8 cm); un quarto alloggiamento quadrangolare, poco profondo, dalla destinazione incerta (6,3 x 5,5 cm). Sul fondo degli incassi, tracce di subbia fine. Due alloggiamenti per tasselli di restauro su due angoli dell'abaco (18,7 x 5,3 cm; 15,3 x 9,6 cm max.). Quest'ultimo (90,5 x 91 cm) è profilato a listello liscio, seguito da una kyma reversa rovescia, decorata da un motivo a kyma lesbio trilobato (altezza abaco: 7 cm). L'echino è decorato da un kyma ionico composto da cinque ovoli allungati e appuntiti entro sgusci sottili e con elemento di separazione a freccetta. Il balaustrino, bordato da un doppio tondino liscio in corrispondenza delle volute, presenta una decorazione vegetale su fondo liscio: due girali d'acanto, con tralci sfaccettati, si dipartono specularmente da una foglia centrale.",91,,26,90.5,Flavia,HTA126,"[{""resourceId"": ""e7804eef-652c-ba1d-a089-57fddd077cae"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f0645afb-c3c7-436e-a05d-ae0fde2ce9ba"", ""inverseOntologyProperty"": """"}]",primo ordine,Marmo bianco a grana grossa.,"Thiounta,Marmar Tepe",marmo bianco,H13_143,"/files/uploadedfiles/ogg-H13_143_logo(1).jpg,/files/uploadedfiles/ogg-H13_143_logo(2).jpg",False,,,,capitello
11433b20-d769-0153-fcde-24a8d6bfc0c9,Marmora,internal identifier,Caggia 2016a.,prima metà del I sec. d.C.,"[{""resourceId"": ""f6107b26-8026-a2ec-161c-52ad4b886cb4"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a3a8009b-d9ed-4cb2-b4b5-3d4985143c81"", ""inverseOntologyProperty"": """"}]",,GEOMETRYCOLLECTION (POINT (29.1307309186954 37.9307685516192)),,,,,,Giulio-claudia,,"[{""resourceId"": ""c603f55b-c12f-70b2-f3ad-fe56fb4f1050"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c648eb14-4719-438d-b1e1-f203476a7508"", ""inverseOntologyProperty"": """"}]",,Marmo a grana media.,Marmar Tepe,marmo grigio,H15_511,/files/uploadedfiles/ogg-H15_511_1.jpg,False,,,,balaustra
114b4fd2-9b87-b536-8c4c-7fe0f85d58d2,Marmora,internal identifier,"Ismaelli, Scardozzi, Sobrà 2016.",prima metà del III sec. d.C.,"[{""resourceId"": ""0bf1e018-d608-8d18-c375-1792deaf5e18"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e78490ec-faa5-4f87-b917-69ffbd7e491b"", ""inverseOntologyProperty"": """"}]",Il blocco è integro; le superfici appaiono ben conservate.,GEOMETRYCOLLECTION (POINT (29.1289725640203 37.9267111592487)),"Il blocco è parte della decorazione del muro di fondo della fronte del logeion, e costituisce uno degli architravi-fregio inseriti a al di sopra delle nicchie e dei tratti di muro arretrati rispetto alla fronte colonnata. L'elemento, privo di una valenza strutturale, è realizzato in una lastra e reimpiega un fusto liscio di colonna. L'apparato decorativo è coerente con quello degli epistili e presenta un architrave a tre fasce aggettanti separate da un astragalo a perline e fusarole (fasce inferiori) e da un motivo a corda (fasce superiori). L'architrave è coronato da un altro astragalo a perline e fusarole, un kyma ionico a ovoli e freccette, un cavetto con minuta decorazione ad anthemion e concluso superiormente da un listello. Il fregio convesso è decorato da un motivo a girali, che si generano da un cespo d'acanto centrale a tre foglie e terminano in semipalmette; esso è coronato da un kyma ionico a ovoli e lancette e da un listello superiore terminale.",30,,54,167,Severiana,,"[{""resourceId"": ""163972a3-d5eb-c999-1b8b-eaab520a10a7"", ""ontologyProperty"": """", ""resourceXresourceId"": ""28687815-1c5a-4ee2-9d8b-37f750a72b9b"", ""inverseOntologyProperty"": """"}]",logheion,Marmo bianco a grana media.,Marmar Tepe,marmo bianco,C03,"/files/uploadedfiles/ogg-C03 _01.JPG,/files/uploadedfiles/ogg-C03_02.jpg",True,,"[{""resourceId"": ""01a2cb5d-56ed-7dab-69ba-a45bd6a3e77f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a2d4976a-abad-4f2c-9475-cac3d77905e5"", ""inverseOntologyProperty"": """"}]",non id.,fregio-architrave
1153f651-e99c-1d90-585b-4a59b559e286,Marmora,internal identifier,"D'Andria, Ismaelli, Panarelli 2016; Ismaelli 2016b, 322, fig. 3.",non id.,"[{""resourceId"": ""465560e1-61af-8c1b-ea0f-f0db44930b39"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a43843ca-35c8-4a17-be95-a05699fcd4c2"", ""inverseOntologyProperty"": """"}]",Integro. Superfici coperte di concrezione calcarea.,GEOMETRYCOLLECTION (POINT (29.1269331531169 37.926197867301)),"Base della balaustra delimitante le vasche ai lati della tholos, in posto. La fronte si articola, dal basso, in: un plinto alto 11 cm, un toro piuttosto schiacciato alto 7,5 cm, un listello verticale alto 2 cm, un tondino di 1,7 cm, un ulteriore listello verticale di 1,5 cm, ed una fascia liscia, anch'essa verticale, alta 3,5 cm.",17,,27,51,Non id.,,"[{""resourceId"": ""eef3075c-b2aa-007d-9653-6433ed6deddc"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8639320f-ecde-4c91-9eb6-1f0e478156e1"", ""inverseOntologyProperty"": """"}]",primo ordine,"Marmo bianco con venature grigiastre, a grana media.",Marmar Tepe,marmo bianco venato,H13_098,,False,,,,blocco modanato
1196d573-4732-1501-3720-1396d94af20f,Marmora,internal identifier,"Masino, Sobrà 2011; Masino, Sobrà 2012a: Ismaelli, Scardozzi 2016c.",metà del I sec. d.C.,"[{""resourceId"": ""0bf1e018-d608-8d18-c375-1792deaf5e18"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e0474877-22fa-44f1-97ba-7f31aae0eb62"", ""inverseOntologyProperty"": """"}]","Integro, anche se presenta numerose scheggiature e una lacuna più ampia in uno spigolo. Superfici ben conservate.
Il blocco è interessato da croste nere ed incrostazioni.",GEOMETRYCOLLECTION (POINT (29.1284984317378 37.926821020279)),"Capitello corinzio di pilastro del Dodekatheon ritrovato presso il Teatro. Esso è pertinente a uno dei pilastri posteriori della struttura ipostila delle ali dell'altare. Il piano di posa del capitello presenta un unico foro centrale quadrato, destinato a ospitare il perno di collegamento con il fusto del pilastro, oltre a un beta inciso rozzamente come marca per il montaggio. Sul piano di attesa è presente un foro per l'inserimento dell'olivella di sollevamento. Il capitello è a pianta rettangolare e presenta, al centro dei due lati lunghi, un incasso stretto e alto quanto il blocco, per l'inserimento di una lastra. Da un punto di vista decorativo, gli elementi che compongono il capitello sono tutti delineati nonostante le dimensioni ridotte della struttura: il kalathos è coperto da due corone di foglie di acanto, del tipo spinoso; le foglie della corona inferiore sono molto spaziate; tra le foglie della corona superiore trovano posto due piccoli caulicoli/calici, fortemente semplificati, da cui si originano volute ed elici; queste ultime risultano fortemente distanziate e lo spazio che dovrebbe essere occupato dallo stelo è occupato dalla foglia centrale della corona superiore; ne consegue che il fiore dell'abaco risulta isolato.",60,,25,35,Giulio-claudia,C3,"[{""resourceId"": ""163972a3-d5eb-c999-1b8b-eaab520a10a7"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a73fb016-e67e-4d24-a4d6-34e007686c5c"", ""inverseOntologyProperty"": """"}]",,Marmo bianco a grana molto grossa.,"Marmar Tepe,Thiounta",marmo bianco,H13_112,"/files/uploadedfiles/ogg-H13_112_composta.jpg,/files/uploadedfiles/ogg-H13_112_logo(1).jpg,/files/uploadedfiles/ogg-H13_112_logo(2).jpg,/files/uploadedfiles/ogg-H13_112_logo(3).jpg",True,,"[{""resourceId"": ""e89a4665-65d6-d05d-ce24-0a5402ded6cf"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3ec82d23-a42a-432b-a139-d7ba991a83ac"", ""inverseOntologyProperty"": """"}]",primo ordine,blocco
1319fef5-9d1e-aaf7-06f2-c688d7549729,Marmora,internal identifier,Miccoli 2016.,II-III sec. d.C,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8fcdfd31-4301-4e54-894e-08fbc2a7a701"", ""inverseOntologyProperty"": """"}]",Frammentario. Le superfici sono abbondantemente ricoperte da incrostazioni calcaree e depositi terrosi.,GEOMETRYCOLLECTION (POINT (29.1270838292245 37.9258069846632)),"Frammento della base del pilastro settentrionale della seconda aula da nord, aperta lungo il muro di fondo del portico. La base si articola in: plinto alto 11,5 cm, aggettante di 3 cm; toro alto 10,3; kyma recta rovescia alta 10; una modanatura alta 2,5 cm (un cavetto e listello? Un doppio tondino? una kyma recta rovescia?). Sulle modanature sono riconoscibili i segni della lavorazione a gradina.",28,,35,44,Antonino-severiana,,"[{""resourceId"": ""964f0f2b-28d3-3404-04b1-60142af1b805"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f6da67cf-f0f3-45b7-aeec-b6006026cb73"", ""inverseOntologyProperty"": """"}]",primo ordine,"Marmo bianco a grana media, con venature grigiastre.",Marmar Tepe,marmo bianco venato,H14_402,"/files/uploadedfiles/ogg-H14_402_composta.jpg,/files/uploadedfiles/ogg-H14_402_logo(1).jpg,/files/uploadedfiles/ogg-H14_402_logo(2).jpg",False,,,,base di pilastro
1346dc7a-3ae5-2e99-d293-43e1658c2827,Marmora,internal identifier,"Koralay, Kılınçarslan 2015; Ditaranto 2016.",prima metà del II sec. d.C.,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""166d4cee-2265-4238-b708-99269bb0a0b0"", ""inverseOntologyProperty"": """"}]","Buono; ai piedi del fronte e a valle sono accumulati numerosi detriti di marmo bianco, bianco venato e grigio.",GEOMETRYCOLLECTION (POINT (29.1336083057107 37.9448957321988)),"Il fronte di cava è caratterizzato da considerevoli dimensioni, poichè raggiunge i 31 m di lunghezza, 12 m di altezza ed è approfondito nel fianco della montagna per 20 m. Sulla parete sono ben visibili i segni di estrazione lasciati dai picconi.",2000,,1200,3100,Adrianeo-antonina,,"[{""resourceId"": ""af1e0037-8038-edd9-1817-d0cbcce97577"", ""ontologyProperty"": """", ""resourceXresourceId"": ""906f3095-12f4-4c4b-a3a3-42fd6aea716c"", ""inverseOntologyProperty"": """"}]",in situ,"Marmo bianco, talvolta con venature grigiastre o completamente grigio.",Hierapolis–Gök Dere,marmo bianco,M5,"/files/uploadedfiles/ogg-M5_01.tif,/files/uploadedfiles/ogg-M5_02.tif,/files/uploadedfiles/ogg-M5_03.tif,/files/uploadedfiles/ogg-M5_04.tif",False,,,,fronte di cava
1374c1fa-c1ac-be27-c64e-75fe2c9c621c,Marmora,internal identifier,Campagna 2016.,II-III sec. d.C,"[{""resourceId"": ""d9787b4e-cf3b-e692-437c-33d1dbe1d1a1"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9b98425e-50ce-4484-9954-5f1e68140c55"", ""inverseOntologyProperty"": """"}]","Integro: mancano solo tre spigoli dell'abaco e di una voluta. Sono danneggiati i fiori d'abaco, spezzate le estremità delle foglie. Superfici ben conservate.
Il blocco presenta perdita di materiale, incrostazioni e patine rosse.",GEOMETRYCOLLECTION (POINT (29.1230529835516 37.9299305105583)),"Capitello composito di colonna. Kalathos liscio con orlo a listello. Due corone di foglie di acanto spinoso, a profilo poco ondulato e cima inflessa in avanti. Le foglie della prima corona hanno una nervatura centrale piatta, tendente ad assottigliarsi verso l'alto, marginata da profondi solchi di trapano; su ogni lato si dispongono due lobi divisi in fogliette aguzze, separati da occhi d'ombra allungati. La foglie della seconda corona, molto slanciate, nascono da una membrana liscia a spigolo posta negli intervalli tra le foglie della prima corona; le fogliette del lobo mediano sono scolpite solo parzialmente. Le volute, con nastro a sezione concava bordato da un listello, si avvolgono a spirale e terminano in un dischetto piatto. Echino con kyma ionico a tre ovuli completi entro sgusci larghi e sottili, separati da sottili lancette; al raccordo tra voluta ed echino, da una foglietta trilobata nasce una semi-palmetta formata da due lobi ondulati e oblunghi che coprono gli ovuli laterali. Abaco a lati concavi, articolato in un cavetto sormontato da un tondino. Su un solo lato si conserva meglio il fiore d'abaco, composto da una rosetta a quattro petali arrotondati e bottone cavo centrale, contenuta entro un calice di foglie lisce a profilo convesso. Al centro del piano di posa un foro per perno; sul piano di attesa scamillo circolare appena rilevato rifinito a gradina.",,31,40,53,Antonino-severiana,NT 1358,"[{""resourceId"": ""7408af4a-15a7-9bd9-8fa3-3ff25d19664c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b3c50b33-2f9d-429d-b3b6-f407f4998d0c"", ""inverseOntologyProperty"": """"}]",secondo ordine,"Marmo bianco a grana media, eterogenea, di aspetto compatto con cristalli brillanti.","Aphrodisias,Marmar Tepe,Thiounta",marmo bianco,H13_235,"/files/uploadedfiles/ogg-H13_235_composta.jpg,/files/uploadedfiles/ogg-H13_235_logo1.jpg,/files/uploadedfiles/ogg-H13_235_logo2.jpg,/files/uploadedfiles/ogg-H13_235_logo3.jpg",False,,,,capitello
137a2ba8-b27f-2528-ffad-f37aa298c284,Marmora,internal identifier,Scardozzi 2016a.,prima metà del III sec. d.C.,"[{""resourceId"": ""5cd531c6-e8cd-b191-bc5f-33fbeb4c4aef"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f79fc5ef-3a40-4781-975c-cfb0048eddf1"", ""inverseOntologyProperty"": """"}]",Estremamente frammentario. Superfici ricoperte da patine e incrostazioni.,GEOMETRYCOLLECTION (POINT (29.1199281425047 37.9373169716859)),"Piccolo frammento di un coperchio a kline di sarcofago, rinvenuto nel crollo della facciata della tomba 125; il frammento è relativo alla decorazione del lato posteriore o dei lati corti di un materasso, costituito da riquadri rettangolari lisci, alternati a losanghe verticali.",20,,30,65,Severiana,,"[{""resourceId"": ""561df293-f685-e443-4095-41b6af76e6ce"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4195d40b-2992-4996-b70c-b1bcfddbdfe7"", ""inverseOntologyProperty"": """"}]",,Marmo bianco a grana fine.,Docimio,marmo bianco,H15_506,/files/uploadedfiles/ogg-H15_506_logo(1).jpg,False,fregio,,,coperchio di sarcofago
